event_id,user_id,event_type,description,category,direction,amount,currency,event_date,settlement_date,status,linked_event_id,flexibility,minimum_allowed_amount,resolved_amount,amount_inr,has_image_evidence
event_7595,user_81,expense,Supermarket basket,groceries,debit,76.67,USD,2026-06-17,2026-06-17,settled,,fixed,,76.67,6388.91,False
event_7596,user_81,expense,Fresh food shop,groceries,debit,96.06,USD,2026-06-24,2026-06-24,settled,,fixed,,96.06,8004.68,False
event_7597,user_81,expense,Local market purchase,groceries,debit,113.99,USD,2026-07-01,2026-07-01,settled,,fixed,,113.99,9498.79,False
event_7598,user_81,expense,Vehicle charging,transport,debit,76.44,USD,2026-01-08,2026-01-08,settled,,fixed,,76.44,6369.75,False
event_7599,user_81,expense,Local taxi,transport,debit,51.09,USD,2026-01-15,2026-01-15,settled,,fixed,,51.09,4257.33,False
event_7600,user_81,expense,Local taxi,transport,debit,56.33,USD,2026-01-22,2026-01-22,settled,,fixed,,56.33,4693.98,False
event_7601,user_81,expense,Local taxi,transport,debit,51.39,USD,2026-01-29,2026-01-29,settled,,fixed,,51.39,4282.33,False
event_7602,user_81,expense,Metro and bus fares,transport,debit,75.96,USD,2026-02-05,2026-02-05,settled,,fixed,,75.96,6329.75,False
event_7603,user_81,expense,Ride-hailing trip,transport,debit,73.22,USD,2026-02-12,2026-02-12,settled,,fixed,,73.22,6101.42,False
event_7604,user_81,expense,Ride-hailing trip,transport,debit,71.04,USD,2026-02-19,2026-02-19,settled,,fixed,,71.04,5919.76,False
event_7605,user_81,expense,Commuter pass,transport,debit,67.48,USD,2026-02-26,2026-02-26,settled,,fixed,,67.48,5623.11,False
event_7606,user_81,expense,Local taxi,transport,debit,59.3,USD,2026-03-05,2026-03-05,settled,,fixed,,59.3,4941.47,False
event_7607,user_81,expense,Metro and bus fares,transport,debit,68.29,USD,2026-03-12,2026-03-12,settled,,fixed,,68.29,5690.61,False
event_7608,user_81,expense,Vehicle charging,transport,debit,73.68,USD,2026-03-19,2026-03-19,settled,,fixed,,73.68,6139.75,False
event_7609,user_81,expense,Ride-hailing trip,transport,debit,81.86,USD,2026-03-26,2026-03-26,settled,,fixed,,81.86,6821.39,False
event_7610,user_81,expense,Metro and bus fares,transport,debit,83.76,USD,2026-04-02,2026-04-02,settled,,fixed,,83.76,6979.72,False
event_7611,user_81,expense,Fuel refill,transport,debit,51.93,USD,2026-04-09,2026-04-09,settled,,fixed,,51.93,4327.33,False
event_7612,user_81,expense,Vehicle charging,transport,debit,75.1,USD,2026-04-16,2026-04-16,settled,,fixed,,75.1,6258.08,False
event_7613,user_81,expense,Rail pass,transport,debit,76.33,USD,2026-04-23,2026-04-23,settled,,fixed,,76.33,6360.58,False
event_7614,user_81,expense,Vehicle charging,transport,debit,84.68,USD,2026-04-30,2026-04-30,settled,,fixed,,84.68,7056.38,False
event_7615,user_81,expense,Fuel refill,transport,debit,68.15,USD,2026-05-07,2026-05-07,settled,,fixed,,68.15,5678.94,False
event_7616,user_81,expense,Vehicle charging,transport,debit,76.51,USD,2026-05-14,2026-05-14,settled,,fixed,,76.51,6375.58,False
event_7617,user_81,expense,Fuel refill,transport,debit,83.29,USD,2026-05-21,2026-05-21,settled,,fixed,,83.29,6940.56,False
event_7618,user_81,expense,Fuel refill,transport,debit,83.99,USD,2026-05-28,2026-05-28,settled,,fixed,,83.99,6998.89,False
event_7619,user_81,expense,Commuter pass,transport,debit,70.14,USD,2026-06-04,2026-06-04,settled,,fixed,,70.14,5844.77,False
event_7620,user_81,expense,Commuter pass,transport,debit,65.06,USD,2026-06-11,2026-06-11,settled,,fixed,,65.06,5421.45,False
event_7621,user_81,expense,Vehicle charging,transport,debit,53.44,USD,2026-06-18,2026-06-18,settled,,fixed,,53.44,4453.16,False
event_7622,user_81,expense,Ride-hailing trip,transport,debit,68.08,USD,2026-06-25,2026-06-25,settled,,fixed,,68.08,5673.11,False
event_7623,user_81,expense,Ride-hailing trip,transport,debit,60.48,USD,2026-07-02,2026-07-02,settled,,fixed,,60.48,5039.8,False
event_7624,user_81,expense,Neighbourhood restaurant,dining,debit,65.56,USD,2026-01-09,2026-01-09,settled,,reducible,37.5,65.56,5463.11,False
event_7625,user_81,expense,Quick-service meal,dining,debit,65.11,USD,2026-01-23,2026-01-23,settled,,reducible,37.5,65.11,5425.62,False
event_7626,user_81,expense,Weekend food delivery,dining,debit,74.8,USD,2026-02-06,2026-02-06,settled,,reducible,37.5,74.8,6233.08,False
event_7627,user_81,expense,Weekend food delivery,dining,debit,79.28,USD,2026-02-20,2026-02-20,settled,,reducible,37.5,79.28,6606.4,False
event_7628,user_81,expense,Family dinner,dining,debit,58.62,USD,2026-03-06,2026-03-06,settled,,reducible,37.5,58.62,4884.8,False
event_7629,user_81,expense,Bakery and snacks,dining,debit,78.45,USD,2026-03-20,2026-03-20,settled,,reducible,37.5,78.45,6537.24,False
event_7630,user_81,expense,Takeaway order,dining,debit,66.43,USD,2026-04-03,2026-04-03,settled,,reducible,37.5,66.43,5535.61,False
event_7631,user_81,expense,Family dinner,dining,debit,71.21,USD,2026-04-17,2026-04-17,settled,,reducible,37.5,71.21,5933.93,False
event_7632,user_81,expense,Quick-service meal,dining,debit,92.52,USD,2026-05-01,2026-05-01,settled,,reducible,37.5,92.52,7709.69,False
event_7633,user_81,expense,Coffee shop,dining,debit,79.87,USD,2026-05-15,2026-05-15,settled,,reducible,37.5,79.87,6655.57,False
event_7634,user_81,expense,Neighbourhood restaurant,dining,debit,79.83,USD,2026-05-29,2026-05-29,settled,,reducible,37.5,79.83,6652.23,False
event_7635,user_81,expense,Quick-service meal,dining,debit,91.75,USD,2026-06-12,2026-06-12,settled,,reducible,37.5,91.75,7645.53,False
event_7636,user_81,expense,Weekend food delivery,dining,debit,95.21,USD,2026-06-26,2026-06-26,settled,,reducible,37.5,95.21,7933.85,False
event_7637,user_81,expense,Pending fuel authorization,transport,debit,173.0,USD,2026-07-02,2026-07-05,pending,,fixed,,173.0,14416.09,False
event_7638,user_82,income,Payroll credit,salary,credit,1752.0,USD,2024-07-15,2024-07-15,settled,,fixed,,1752.0,145994.16,False
event_7639,user_82,expense,Shared housing rent,rent,debit,405.6,USD,2024-07-03,2024-07-03,settled,,fixed,,405.6,33798.65,False
event_7640,user_82,expense,Household utility payment,utilities,debit,104.35,USD,2024-07-07,2024-07-07,settled,,fixed,,104.35,8695.49,False
event_7641,user_82,debt_payment,Education loan instalment,debt_repayment,debit,244.0,USD,2024-07-12,2024-07-12,settled,,fixed,,244.0,20332.52,False
event_7642,user_82,subscription,Family streaming plan,streaming,debit,32.0,USD,2024-07-10,2024-07-10,settled,,fixed,,32.0,2666.56,False
event_7643,user_82,subscription,Shared storage plan,cloud_storage,debit,13.0,USD,2024-07-13,2024-07-13,settled,,fixed,,13.0,1083.29,False
event_7644,user_82,expense,Personal shopping,shopping,debit,79.37,USD,2024-07-13,2024-07-13,settled,,fixed,,79.37,6613.9,False
event_7645,user_82,income,Payroll credit,salary,credit,1752.0,USD,2024-08-15,2024-08-15,settled,,fixed,,1752.0,145994.16,False
event_7646,user_82,expense,Shared housing rent,rent,debit,405.6,USD,2024-08-03,2024-08-03,settled,,fixed,,405.6,33798.65,False
event_7647,user_82,expense,Household utility payment,utilities,debit,99.97,USD,2024-08-07,2024-08-07,settled,,fixed,,99.97,8330.5,False
event_7648,user_82,debt_payment,Education loan instalment,debt_repayment,debit,244.0,USD,2024-08-12,2024-08-12,settled,,fixed,,244.0,20332.52,False
event_7649,user_82,subscription,Family streaming plan,streaming,debit,32.0,USD,2024-08-10,2024-08-10,settled,,fixed,,32.0,2666.56,False
event_7650,user_82,subscription,Shared storage plan,cloud_storage,debit,13.0,USD,2024-08-13,2024-08-13,settled,,fixed,,13.0,1083.29,False
event_7651,user_82,expense,Personal shopping,shopping,debit,83.13,USD,2024-08-13,2024-08-13,settled,,fixed,,83.13,6927.22,False
event_7652,user_82,income,Payroll credit,salary,credit,1752.0,USD,2024-09-15,2024-09-15,settled,,fixed,,1752.0,145994.16,False
event_7653,user_82,expense,Shared housing rent,rent,debit,405.6,USD,2024-09-03,2024-09-03,settled,,fixed,,405.6,33798.65,False
event_7654,user_82,expense,Household utility payment,utilities,debit,94.12,USD,2024-09-07,2024-09-07,settled,,fixed,,94.12,7843.02,False
event_7655,user_82,debt_payment,Education loan instalment,debt_repayment,debit,244.0,USD,2024-09-12,2024-09-12,settled,,fixed,,244.0,20332.52,False
event_7656,user_82,subscription,Family streaming plan,streaming,debit,32.0,USD,2024-09-10,2024-09-10,settled,,fixed,,32.0,2666.56,False
event_7657,user_82,subscription,Shared storage plan,cloud_storage,debit,13.0,USD,2024-09-13,2024-09-13,settled,,fixed,,13.0,1083.29,False
event_7658,user_82,expense,Personal shopping,shopping,debit,81.08,USD,2024-09-13,2024-09-13,settled,,fixed,,81.08,6756.4,False
event_7659,user_82,income,Payroll credit,salary,credit,1752.0,USD,2024-10-15,2024-10-15,settled,,fixed,,1752.0,145994.16,False
event_7660,user_82,expense,Shared housing rent,rent,debit,405.6,USD,2024-10-03,2024-10-03,settled,,fixed,,405.6,33798.65,False
event_7661,user_82,expense,Household utility payment,utilities,debit,99.65,USD,2024-10-07,2024-10-07,settled,,fixed,,99.65,8303.83,False
event_7662,user_82,debt_payment,Education loan instalment,debt_repayment,debit,244.0,USD,2024-10-12,2024-10-12,settled,,fixed,,244.0,20332.52,False
event_7663,user_82,subscription,Family streaming plan,streaming,debit,32.0,USD,2024-10-10,2024-10-10,settled,,fixed,,32.0,2666.56,False
event_7664,user_82,subscription,Shared storage plan,cloud_storage,debit,13.0,USD,2024-10-13,2024-10-13,settled,,fixed,,13.0,1083.29,False
event_7665,user_82,expense,Personal shopping,shopping,debit,74.8,USD,2024-10-13,2024-10-13,settled,,fixed,,74.8,6233.08,False
event_7666,user_82,income,Payroll credit,salary,credit,1752.0,USD,2024-11-15,2024-11-15,settled,,fixed,,1752.0,145994.16,False
event_7667,user_82,income,Promotion arrears payment,salary,credit,788.4,USD,2024-11-20,2024-11-20,settled,,fixed,,788.4,65697.37,False
event_7668,user_82,expense,Shared housing rent,rent,debit,405.6,USD,2024-11-03,2024-11-03,settled,,fixed,,405.6,33798.65,False
event_7669,user_82,expense,Household utility payment,utilities,debit,93.66,USD,2024-11-07,2024-11-07,settled,,fixed,,93.66,7804.69,False
event_7670,user_82,debt_payment,Education loan instalment,debt_repayment,debit,244.0,USD,2024-11-12,2024-11-12,settled,,fixed,,244.0,20332.52,False
event_7671,user_82,subscription,Family streaming plan,streaming,debit,32.0,USD,2024-11-10,2024-11-10,settled,,fixed,,32.0,2666.56,False
event_7672,user_82,subscription,Shared storage plan,cloud_storage,debit,13.0,USD,2024-11-13,2024-11-13,settled,,fixed,,13.0,1083.29,False
event_7673,user_82,expense,Personal shopping,shopping,debit,85.29,USD,2024-11-13,2024-11-13,settled,,fixed,,85.29,7107.22,False
event_7674,user_82,expense,Shared housing rent,rent,debit,405.6,USD,2024-12-03,2024-12-03,settled,,fixed,,405.6,33798.65,False
event_7675,user_82,expense,Household groceries,groceries,debit,89.81,USD,2024-06-12,2024-06-12,settled,,fixed,,89.81,7483.87,False
event_7676,user_82,expense,Grocery delivery,groceries,debit,67.91,USD,2024-06-19,2024-06-19,settled,,fixed,,67.91,5658.94,False
event_7677,user_82,expense,Grocery delivery,groceries,debit,91.73,USD,2024-06-26,2024-06-26,settled,,fixed,,91.73,7643.86,False
event_7678,user_82,expense,Weekly produce market,groceries,debit,78.23,USD,2024-07-03,2024-07-03,settled,,fixed,,78.23,6518.91,False
event_7679,user_82,expense,Supermarket basket,groceries,debit,66.32,USD,2024-07-10,2024-07-10,settled,,fixed,,66.32,5526.45,False
event_7680,user_82,expense,Household groceries,groceries,debit,96.47,USD,2024-07-17,2024-07-17,settled,,fixed,,96.47,8038.85,False
event_7681,user_82,expense,Supermarket basket,groceries,debit,57.23,USD,2024-07-24,2024-07-24,settled,,fixed,,57.23,4768.98,False
event_7682,user_82,expense,Bulk pantry shop,groceries,debit,82.3,USD,2024-07-31,2024-07-31,settled,,fixed,,82.3,6858.06,False
event_7683,user_82,expense,Weekly produce market,groceries,debit,87.66,USD,2024-08-07,2024-08-07,settled,,fixed,,87.66,7304.71,False
event_7684,user_82,expense,Neighbourhood grocer,groceries,debit,63.45,USD,2024-08-14,2024-08-14,settled,,fixed,,63.45,5287.29,False
event_7685,user_82,expense,Fresh food shop,groceries,debit,59.23,USD,2024-08-21,2024-08-21,settled,,fixed,,59.23,4935.64,False
event_7686,user_82,expense,Weekly produce market,groceries,debit,79.97,USD,2024-08-28,2024-08-28,settled,,fixed,,79.97,6663.9,False
event_7687,user_82,expense,Fresh food shop,groceries,debit,82.95,USD,2024-09-04,2024-09-04,settled,,fixed,,82.95,6912.22,False
event_7688,user_82,expense,Neighbourhood grocer,groceries,debit,70.76,USD,2024-09-11,2024-09-11,settled,,fixed,,70.76,5896.43,False
event_7689,user_82,expense,Grocery delivery,groceries,debit,69.0,USD,2024-09-18,2024-09-18,settled,,fixed,,69.0,5749.77,False
event_7690,user_82,expense,Local market purchase,groceries,debit,85.42,USD,2024-09-25,2024-09-25,settled,,fixed,,85.42,7118.05,False
event_7691,user_82,expense,Grocery delivery,groceries,debit,77.57,USD,2024-10-02,2024-10-02,settled,,fixed,,77.57,6463.91,False
event_7692,user_82,expense,Grocery delivery,groceries,debit,79.47,USD,2024-10-09,2024-10-09,settled,,fixed,,79.47,6622.24,False
event_7693,user_82,expense,Supermarket basket,groceries,debit,60.92,USD,2024-10-16,2024-10-16,settled,,fixed,,60.92,5076.46,False
event_7694,user_82,expense,Supermarket basket,groceries,debit,90.76,USD,2024-10-23,2024-10-23,settled,,fixed,,90.76,7563.03,False
event_7695,user_82,expense,Local market purchase,groceries,debit,83.98,USD,2024-10-30,2024-10-30,settled,,fixed,,83.98,6998.05,False
event_7696,user_82,expense,Neighbourhood grocer,groceries,debit,77.11,USD,2024-11-06,2024-11-06,settled,,fixed,,77.11,6425.58,False
event_7697,user_82,expense,Fresh food shop,groceries,debit,68.53,USD,2024-11-13,2024-11-13,settled,,fixed,,68.53,5710.6,False
event_7698,user_82,expense,Household groceries,groceries,debit,60.03,USD,2024-11-20,2024-11-20,settled,,fixed,,60.03,5002.3,False
event_7699,user_82,expense,Supermarket basket,groceries,debit,82.78,USD,2024-11-27,2024-11-27,settled,,fixed,,82.78,6898.06,False
event_7700,user_82,expense,Household groceries,groceries,debit,94.86,USD,2024-12-04,2024-12-04,settled,,fixed,,94.86,7904.68,False
event_7701,user_82,expense,Local taxi,transport,debit,36.94,USD,2024-06-13,2024-06-13,settled,,fixed,,36.94,3078.21,False
event_7702,user_82,expense,Metro and bus fares,transport,debit,42.4,USD,2024-06-20,2024-06-20,settled,,fixed,,42.4,3533.19,False
event_7703,user_82,expense,Rail pass,transport,debit,50.45,USD,2024-06-27,2024-06-27,settled,,fixed,,50.45,4204.0,False
event_7704,user_82,expense,Commuter pass,transport,debit,40.1,USD,2024-07-04,2024-07-04,settled,,fixed,,40.1,3341.53,False
event_7705,user_82,expense,Rail pass,transport,debit,46.48,USD,2024-07-11,2024-07-11,settled,,fixed,,46.48,3873.18,False
event_7706,user_82,expense,Metro and bus fares,transport,debit,49.11,USD,2024-07-18,2024-07-18,settled,,fixed,,49.11,4092.34,False
event_7707,user_82,expense,Rail pass,transport,debit,40.22,USD,2024-07-25,2024-07-25,settled,,fixed,,40.22,3351.53,False
event_7708,user_82,expense,Vehicle charging,transport,debit,35.38,USD,2024-08-01,2024-08-01,settled,,fixed,,35.38,2948.22,False
event_7709,user_82,expense,Rail pass,transport,debit,45.68,USD,2024-08-08,2024-08-08,settled,,fixed,,45.68,3806.51,False
event_7710,user_82,expense,Rail pass,transport,debit,53.4,USD,2024-08-15,2024-08-15,settled,,fixed,,53.4,4449.82,False
event_7711,user_82,expense,Local taxi,transport,debit,46.25,USD,2024-08-22,2024-08-22,settled,,fixed,,46.25,3854.01,False
event_7712,user_82,expense,Ride-hailing trip,transport,debit,53.12,USD,2024-08-29,2024-08-29,settled,,fixed,,53.12,4426.49,False
event_7713,user_82,expense,Vehicle charging,transport,debit,40.84,USD,2024-09-05,2024-09-05,settled,,fixed,,40.84,3403.2,False
event_7714,user_82,expense,Local taxi,transport,debit,42.76,USD,2024-09-12,2024-09-12,settled,,fixed,,42.76,3563.19,False
event_7715,user_82,expense,Commuter pass,transport,debit,33.92,USD,2024-09-19,2024-09-19,settled,,fixed,,33.92,2826.55,False
event_7716,user_82,expense,Metro and bus fares,transport,debit,43.55,USD,2024-09-26,2024-09-26,settled,,fixed,,43.55,3629.02,False
event_7717,user_82,expense,Ride-hailing trip,transport,debit,31.4,USD,2024-10-03,2024-10-03,settled,,fixed,,31.4,2616.56,False
event_7718,user_82,expense,Ride-hailing trip,transport,debit,30.59,USD,2024-10-10,2024-10-10,settled,,fixed,,30.59,2549.06,False
event_7719,user_82,expense,Local taxi,transport,debit,39.87,USD,2024-10-17,2024-10-17,settled,,fixed,,39.87,3322.37,False
event_7720,user_82,expense,Metro and bus fares,transport,debit,36.83,USD,2024-10-24,2024-10-24,settled,,fixed,,36.83,3069.04,False
event_7721,user_82,expense,Fuel refill,transport,debit,48.94,USD,2024-10-31,2024-10-31,settled,,fixed,,48.94,4078.17,False
event_7722,user_82,expense,Vehicle charging,transport,debit,38.19,USD,2024-11-07,2024-11-07,settled,,fixed,,38.19,3182.37,False
event_7723,user_82,expense,Parking and tolls,transport,debit,52.95,USD,2024-11-14,2024-11-14,settled,,fixed,,52.95,4412.32,False
event_7724,user_82,expense,Ride-hailing trip,transport,debit,43.53,USD,2024-11-21,2024-11-21,settled,,fixed,,43.53,3627.35,False
event_7725,user_82,expense,Commuter pass,transport,debit,33.0,USD,2024-11-28,2024-11-28,settled,,fixed,,33.0,2749.89,False
event_7726,user_82,expense,Coffee shop,dining,debit,76.9,USD,2024-06-14,2024-06-14,settled,,fixed,,76.9,6408.08,False
event_7727,user_82,expense,Lunch with colleagues,dining,debit,67.55,USD,2024-06-28,2024-06-28,settled,,fixed,,67.55,5628.94,False
event_7728,user_82,expense,Neighbourhood restaurant,dining,debit,69.38,USD,2024-07-12,2024-07-12,settled,,fixed,,69.38,5781.44,False
event_7729,user_82,expense,Lunch with colleagues,dining,debit,67.27,USD,2024-07-26,2024-07-26,settled,,fixed,,67.27,5605.61,False
event_7730,user_82,expense,Bakery and snacks,dining,debit,61.43,USD,2024-08-09,2024-08-09,settled,,fixed,,61.43,5118.96,False
event_7731,user_82,expense,Weekend food delivery,dining,debit,54.54,USD,2024-08-23,2024-08-23,settled,,fixed,,54.54,4544.82,False
event_7732,user_82,expense,Lunch with colleagues,dining,debit,54.77,USD,2024-09-06,2024-09-06,settled,,fixed,,54.77,4563.98,False
